Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Density,Forested Area
Philippines,Pasacao,53.00,Moderate,1.00,Good,23.00,Good,0.00,Good,53.00,Moderate,368.00,0.28
Philippines,Balagtas,71.00,Moderate,1.00,Good,24.00,Good,1.00,Good,71.00,Moderate,368.00,0.28
Philippines,San Narciso,69.00,Moderate,0.00,Good,25.00,Good,0.00,Good,69.00,Moderate,368.00,0.28
Philippines,Agoo,54.00,Moderate,0.00,Good,24.00,Good,1.00,Good,54.00,Moderate,368.00,0.28
Philippines,Surigao,53.00,Moderate,1.00,Good,22.00,Good,0.00,Good,53.00,Moderate,368.00,0.28
Philippines,Dapitan,37.00,Good,1.00,Good,17.00,Good,0.00,Good,37.00,Good,368.00,0.28
Philippines,Iligan,56.00,Moderate,1.00,Good,22.00,Good,0.00,Good,56.00,Moderate,368.00,0.28
Philippines,Koronadal,31.00,Good,1.00,Good,17.00,Good,0.00,Good,31.00,Good,368.00,0.28
Philippines,Teresa,65.00,Moderate,1.00,Good,25.00,Good,2.00,Good,65.00,Moderate,368.00,0.28
Latvia,Dobele,44.00,Good,1.00,Good,34.00,Good,0.00,Good,44.00,Good,30.00,0.54
Latvia,Sigulda,35.00,Good,1.00,Good,35.00,Good,0.00,Good,17.00,Good,30.00,0.54
Latvia,Talsi,33.00,Good,1.00,Good,33.00,Good,0.00,Good,23.00,Good,30.00,0.54
Latvia,Bauska,38.00,Good,1.00,Good,38.00,Good,0.00,Good,32.00,Good,30.00,0.54
Latvia,Valga,33.00,Good,1.00,Good,33.00,Good,0.00,Good,13.00,Good,30.00,0.54
Latvia,Olaine,37.00,Good,1.00,Good,31.00,Good,0.00,Good,37.00,Good,30.00,0.54
Latvia,Jelgava,48.00,Good,1.00,Good,36.00,Good,0.00,Good,48.00,Good,30.00,0.54
Latvia,Riga,54.00,Moderate,1.00,Good,28.00,Good,2.00,Good,54.00,Moderate,30.00,0.54
Latvia,Salaspils,55.00,Moderate,1.00,Good,31.00,Good,1.00,Good,55.00,Moderate,30.00,0.54
Latvia,Saldus,40.00,Good,1.00,Good,35.00,Good,0.00,Good,40.00,Good,30.00,0.54
Latvia,Tukums,32.00,Good,1.00,Good,32.00,Good,0.00,Good,27.00,Good,30.00,0.54
Latvia,Ogre,55.00,Moderate,1.00,Good,32.00,Good,1.00,Good,55.00,Moderate,30.00,0.54
Latvia,Valmiera,32.00,Good,1.00,Good,32.00,Good,0.00,Good,28.00,Good,30.00,0.54
Latvia,Daugavpils,34.00,Good,1.00,Good,34.00,Good,0.00,Good,26.00,Good,30.00,0.54
Latvia,Ludza,31.00,Good,1.00,Good,31.00,Good,0.00,Good,28.00,Good,30.00,0.54
Latvia,Ventspils,34.00,Good,1.00,Good,34.00,Good,0.00,Good,29.00,Good,30.00,0.54
Germany,Heddesheim,54.00,Moderate,1.00,Good,31.00,Good,3.00,Good,54.00,Moderate,240.00,0.33
Germany,Heiligenhaus,44.00,Good,1.00,Good,28.00,Good,3.00,Good,44.00,Good,240.00,0.33
Germany,Haiger,49.00,Good,1.00,Good,25.00,Good,3.00,Good,49.00,Good,240.00,0.33
Germany,Harrislee,35.00,Good,0.00,Good,32.00,Good,0.00,Good,35.00,Good,240.00,0.33
Germany,Hasbergen,36.00,Good,0.00,Good,34.00,Good,1.00,Good,36.00,Good,240.00,0.33
Germany,Wenden,69.00,Moderate,1.00,Good,34.00,Good,4.00,Good,69.00,Moderate,240.00,0.33
Germany,Wildeshausen,67.00,Moderate,1.00,Good,30.00,Good,5.00,Good,67.00,Moderate,240.00,0.33
Germany,Fuldatal,44.00,Good,1.00,Good,28.00,Good,2.00,Good,44.00,Good,240.00,0.33
Germany,Gangelt,41.00,Good,1.00,Good,26.00,Good,4.00,Good,41.00,Good,240.00,0.33
Germany,Garbsen,36.00,Good,0.00,Good,33.00,Good,1.00,Good,36.00,Good,240.00,0.33
Germany,Germersheim,51.00,Moderate,1.00,Good,29.00,Good,3.00,Good,51.00,Moderate,240.00,0.33
Germany,Holzminden,42.00,Good,0.00,Good,32.00,Good,1.00,Good,42.00,Good,240.00,0.33
Germany,Bad Langensalza,32.00,Good,0.00,Good,30.00,Good,1.00,Good,32.00,Good,240.00,0.33
Germany,Bargteheide,38.00,Good,0.00,Good,28.00,Good,2.00,Good,38.00,Good,240.00,0.33
Germany,Cuxhaven,35.00,Good,0.00,Good,35.00,Good,0.00,Good,30.00,Good,240.00,0.33
Germany,Bernburg,36.00,Good,0.00,Good,29.00,Good,2.00,Good,36.00,Good,240.00,0.33
Germany,Olfen,32.00,Good,1.00,Good,27.00,Good,4.00,Good,32.00,Good,240.00,0.33
Germany,Rudolstadt,32.00,Good,1.00,Good,32.00,Good,1.00,Good,30.00,Good,240.00,0.33
Germany,Pirmasens,30.00,Good,1.00,Good,27.00,Good,2.00,Good,30.00,Good,240.00,0.33
Germany,Rathenow,39.00,Good,0.00,Good,39.00,Good,0.00,Good,23.00,Good,240.00,0.33
Germany,Guben,37.00,Good,1.00,Good,21.00,Good,4.00,Good,37.00,Good,240.00,0.33
Germany,Freiberg,36.00,Good,1.00,Good,25.00,Good,3.00,Good,36.00,Good,240.00,0.33
Germany,Gaggenau,29.00,Good,0.00,Good,29.00,Good,2.00,Good,26.00,Good,240.00,0.33
Germany,Genthin,31.00,Good,0.00,Good,30.00,Good,1.00,Good,31.00,Good,240.00,0.33
Germany,Gera,30.00,Good,0.00,Good,28.00,Good,2.00,Good,30.00,Good,240.00,0.33
Germany,Hagen,30.00,Good,0.00,Good,30.00,Good,1.00,Good,25.00,Good,240.00,0.33
Germany,Hamburg,34.00,Good,0.00,Good,28.00,Good,2.00,Good,34.00,Good,240.00,0.33
Germany,Hattingen,28.00,Good,0.00,Good,27.00,Good,2.00,Good,28.00,Good,240.00,0.33
Germany,Hemsbach,30.00,Good,0.00,Good,30.00,Good,1.00,Good,24.00,Good,240.00,0.33
Germany,Kronach,36.00,Good,1.00,Good,26.00,Good,2.00,Good,36.00,Good,240.00,0.33
Germany,Kronberg,30.00,Good,0.00,Good,30.00,Good,1.00,Good,27.00,Good,240.00,0.33
Germany,Ilsede,41.00,Good,0.00,Good,28.00,Good,2.00,Good,41.00,Good,240.00,0.33
Germany,Neustadt,33.00,Good,0.00,Good,33.00,Good,0.00,Good,32.00,Good,240.00,0.33
Germany,Nohfelden,54.00,Moderate,1.00,Good,30.00,Good,3.00,Good,54.00,Moderate,240.00,0.33
Germany,Jork,34.00,Good,0.00,Good,34.00,Good,1.00,Good,31.00,Good,240.00,0.33
Germany,Limburg,33.00,Good,1.00,Good,33.00,Good,2.00,Good,30.00,Good,240.00,0.33
Germany,Lohmar,33.00,Good,1.00,Good,33.00,Good,2.00,Good,29.00,Good,240.00,0.33
Germany,Mainburg,29.00,Good,0.00,Good,28.00,Good,1.00,Good,29.00,Good,240.00,0.33
Germany,Dreieich,37.00,Good,1.00,Good,37.00,Good,1.00,Good,30.00,Good,240.00,0.33
Germany,Elmshorn,32.00,Good,1.00,Good,32.00,Good,2.00,Good,26.00,Good,240.00,0.33
Germany,Fellbach,30.00,Good,0.00,Good,30.00,Good,2.00,Good,26.00,Good,240.00,0.33
Germany,Gummersbach,34.00,Good,1.00,Good,34.00,Good,2.00,Good,27.00,Good,240.00,0.33
Germany,Hille,37.00,Good,1.00,Good,37.00,Good,1.00,Good,24.00,Good,240.00,0.33
Germany,Homburg,31.00,Good,1.00,Good,25.00,Good,3.00,Good,31.00,Good,240.00,0.33
Germany,Husum,32.00,Good,1.00,Good,32.00,Good,2.00,Good,24.00,Good,240.00,0.33
Germany,Hameln,37.00,Good,1.00,Good,37.00,Good,1.00,Good,24.00,Good,240.00,0.33
Germany,Hamminkeln,34.00,Good,1.00,Good,28.00,Good,4.00,Good,34.00,Good,240.00,0.33
Germany,Herrenberg,32.00,Good,0.00,Good,32.00,Good,1.00,Good,26.00,Good,240.00,0.33
Germany,Netphen,34.00,Good,1.00,Good,34.00,Good,2.00,Good,28.00,Good,240.00,0.33
Germany,Puchheim,52.00,Moderate,1.00,Good,35.00,Good,4.00,Good,52.00,Moderate,240.00,0.33
Germany,Oschatz,64.00,Moderate,1.00,Good,39.00,Good,1.00,Good,64.00,Moderate,240.00,0.33
Germany,Pfullendorf,51.00,Moderate,1.00,Good,22.00,Good,6.00,Good,51.00,Moderate,240.00,0.33
Germany,Eberbach,56.00,Moderate,1.00,Good,35.00,Good,4.00,Good,56.00,Moderate,240.00,0.33
Germany,Eichenzell,69.00,Moderate,1.00,Good,38.00,Good,2.00,Good,69.00,Moderate,240.00,0.33
Germany,Erbach,57.00,Moderate,1.00,Good,43.00,Good,2.00,Good,57.00,Moderate,240.00,0.33
Germany,Erkelenz,45.00,Good,1.00,Good,35.00,Good,2.00,Good,45.00,Good,240.00,0.33
Germany,Forchheim,59.00,Moderate,1.00,Good,36.00,Good,4.00,Good,59.00,Moderate,240.00,0.33
Germany,Kiel,42.00,Good,1.00,Good,42.00,Good,0.00,Good,26.00,Good,240.00,0.33
Germany,Rehau,68.00,Moderate,1.00,Good,40.00,Good,1.00,Good,68.00,Moderate,240.00,0.33
Germany,Riegelsberg,46.00,Good,1.00,Good,32.00,Good,4.00,Good,46.00,Good,240.00,0.33
Germany,Riesa,69.00,Moderate,1.00,Good,36.00,Good,2.00,Good,69.00,Moderate,240.00,0.33
Germany,Demmin,35.00,Good,0.00,Good,35.00,Good,1.00,Good,20.00,Good,240.00,0.33
Germany,Schenefeld,43.00,Good,1.00,Good,43.00,Good,0.00,Good,25.00,Good,240.00,0.33
Germany,Sehnde,44.00,Good,1.00,Good,44.00,Good,0.00,Good,32.00,Good,240.00,0.33
Germany,Neuenkirchen,32.00,Good,0.00,Good,32.00,Good,1.00,Good,20.00,Good,240.00,0.33
Germany,Neuss,47.00,Good,1.00,Good,31.00,Good,3.00,Good,47.00,Good,240.00,0.33
Germany,Brackenheim,28.00,Good,1.00,Good,28.00,Good,2.00,Good,27.00,Good,240.00,0.33
Germany,Dorsten,33.00,Good,1.00,Good,24.00,Good,3.00,Good,33.00,Good,240.00,0.33
Germany,Dortmund,35.00,Good,1.00,Good,24.00,Good,3.00,Good,35.00,Good,240.00,0.33
Germany,Eppelborn,28.00,Good,1.00,Good,26.00,Good,3.00,Good,28.00,Good,240.00,0.33
Germany,Eppstein,30.00,Good,0.00,Good,30.00,Good,1.00,Good,28.00,Good,240.00,0.33
Germany,Filderstadt,34.00,Good,1.00,Good,26.00,Good,2.00,Good,34.00,Good,240.00,0.33
Germany,Bebra,57.00,Moderate,1.00,Good,48.00,Good,0.00,Good,57.00,Moderate,240.00,0.33
Germany,Bornheim,56.00,Moderate,1.00,Good,48.00,Good,0.00,Good,56.00,Moderate,240.00,0.33
Germany,Burbach,54.00,Moderate,1.00,Good,48.00,Good,0.00,Good,54.00,Moderate,240.00,0.33
Germany,Achim,41.00,Good,0.00,Good,41.00,Good,0.00,Good,26.00,Good,240.00,0.33
Germany,Ahrensburg,44.00,Good,1.00,Good,44.00,Good,0.00,Good,22.00,Good,240.00,0.33
Germany,Ansbach,65.00,Moderate,1.00,Good,51.00,Moderate,0.00,Good,65.00,Moderate,240.00,0.33
Germany,Aurich,37.00,Good,1.00,Good,37.00,Good,0.00,Good,35.00,Good,240.00,0.33
Germany,Bad Mergentheim,64.00,Moderate,1.00,Good,53.00,Moderate,0.00,Good,64.00,Moderate,240.00,0.33
Germany,Bad Orb,58.00,Moderate,1.00,Good,54.00,Moderate,0.00,Good,58.00,Moderate,240.00,0.33
Germany,Bad Segeberg,44.00,Good,1.00,Good,44.00,Good,0.00,Good,23.00,Good,240.00,0.33
Germany,Altensteig,32.00,Good,0.00,Good,32.00,Good,1.00,Good,26.00,Good,240.00,0.33
Germany,Sonneberg,29.00,Good,0.00,Good,28.00,Good,1.00,Good,29.00,Good,240.00,0.33
Germany,Strausberg,32.00,Good,1.00,Good,22.00,Good,4.00,Good,32.00,Good,240.00,0.33
Germany,Schiffweiler,29.00,Good,0.00,Good,29.00,Good,1.00,Good,22.00,Good,240.00,0.33
Germany,Albstadt,72.00,Moderate,1.00,Good,24.00,Good,3.00,Good,72.00,Moderate,240.00,0.33
Germany,Andernach,51.00,Moderate,1.00,Good,23.00,Good,4.00,Good,51.00,Moderate,240.00,0.33
Germany,Arnsberg,51.00,Moderate,0.00,Good,30.00,Good,2.00,Good,51.00,Moderate,240.00,0.33
Germany,Bad Sassendorf,51.00,Moderate,0.00,Good,31.00,Good,2.00,Good,51.00,Moderate,240.00,0.33
Germany,Burglengenfeld,43.00,Good,1.00,Good,35.00,Good,2.00,Good,43.00,Good,240.00,0.33
Germany,Tauberbischofsheim,52.00,Moderate,1.00,Good,34.00,Good,3.00,Good,52.00,Moderate,240.00,0.33
Germany,Wadern,53.00,Moderate,1.00,Good,30.00,Good,3.00,Good,53.00,Moderate,240.00,0.33
Germany,Wadersloh,46.00,Good,0.00,Good,32.00,Good,2.00,Good,46.00,Good,240.00,0.33
Germany,Warendorf,39.00,Good,0.00,Good,34.00,Good,1.00,Good,39.00,Good,240.00,0.33
Germany,Wedel,33.00,Good,0.00,Good,33.00,Good,1.00,Good,31.00,Good,240.00,0.33
Germany,Wermelskirchen,47.00,Good,1.00,Good,27.00,Good,3.00,Good,47.00,Good,240.00,0.33
Germany,Stadtallendorf,72.00,Moderate,2.00,Good,34.00,Good,7.00,Good,72.00,Moderate,240.00,0.33
Germany,Olpe,50.00,Good,1.00,Good,27.00,Good,3.00,Good,50.00,Good,240.00,0.33
Germany,Overath,48.00,Good,1.00,Good,24.00,Good,4.00,Good,48.00,Good,240.00,0.33
Germany,Schifferstadt,52.00,Moderate,1.00,Good,30.00,Good,3.00,Good,52.00,Moderate,240.00,0.33
Germany,Schmelz,52.00,Moderate,1.00,Good,29.00,Good,3.00,Good,52.00,Moderate,240.00,0.33
Germany,Schramberg,69.00,Moderate,1.00,Good,26.00,Good,3.00,Good,69.00,Moderate,240.00,0.33
Germany,Schriesheim,53.00,Moderate,1.00,Good,31.00,Good,3.00,Good,53.00,Moderate,240.00,0.33
Germany,Riedlingen,78.00,Moderate,1.00,Good,28.00,Good,3.00,Good,78.00,Moderate,240.00,0.33
Germany,Oberasbach,47.00,Good,1.00,Good,34.00,Good,2.00,Good,47.00,Good,240.00,0.33
Germany,Spenge,38.00,Good,0.00,Good,34.00,Good,1.00,Good,38.00,Good,240.00,0.33
Germany,Stadthagen,36.00,Good,0.00,Good,34.00,Good,1.00,Good,36.00,Good,240.00,0.33
Germany,Kevelaer,33.00,Good,1.00,Good,33.00,Good,2.00,Good,33.00,Good,240.00,0.33
Germany,Ismaning,31.00,Good,0.00,Good,29.00,Good,1.00,Good,31.00,Good,240.00,0.33
Germany,Teningen,31.00,Good,1.00,Good,31.00,Good,1.00,Good,31.00,Good,240.00,0.33
Germany,Thale,38.00,Good,1.00,Good,38.00,Good,1.00,Good,28.00,Good,240.00,0.33
Germany,Steinen,34.00,Good,1.00,Good,29.00,Good,2.00,Good,34.00,Good,240.00,0.33
Germany,Stolberg,33.00,Good,1.00,Good,32.00,Good,2.00,Good,33.00,Good,240.00,0.33
Germany,Stralsund,38.00,Good,0.00,Good,38.00,Good,0.00,Good,20.00,Good,240.00,0.33
Germany,Schneeberg,32.00,Good,0.00,Good,32.00,Good,1.00,Good,26.00,Good,240.00,0.33
Germany,Schopfheim,34.00,Good,1.00,Good,29.00,Good,2.00,Good,34.00,Good,240.00,0.33
Germany,Schotten,33.00,Good,1.00,Good,31.00,Good,4.00,Good,33.00,Good,240.00,0.33
Germany,Senden,34.00,Good,1.00,Good,34.00,Good,2.00,Good,25.00,Good,240.00,0.33
Germany,Senftenberg,33.00,Good,0.00,Good,33.00,Good,1.00,Good,28.00,Good,240.00,0.33
Germany,Greifswald,49.00,Good,1.00,Good,36.00,Good,2.00,Good,49.00,Good,240.00,0.33
Germany,Gundelfingen,63.00,Moderate,1.00,Good,31.00,Good,3.00,Good,63.00,Moderate,240.00,0.33
Germany,Herdecke,60.00,Moderate,1.00,Good,30.00,Good,6.00,Good,60.00,Moderate,240.00,0.33
Germany,Herzberg,69.00,Moderate,1.00,Good,37.00,Good,3.00,Good,69.00,Moderate,240.00,0.33
Germany,Ingolstadt,62.00,Moderate,1.00,Good,26.00,Good,4.00,Good,62.00,Moderate,240.00,0.33
Germany,Gauting,62.00,Moderate,2.00,Good,27.00,Good,5.00,Good,62.00,Moderate,240.00,0.33
Germany,Gelsenkirchen,58.00,Moderate,1.00,Good,24.00,Good,8.00,Good,58.00,Moderate,240.00,0.33
Germany,Germering,66.00,Moderate,1.00,Good,38.00,Good,3.00,Good,66.00,Moderate,240.00,0.33
Germany,Engelskirchen,61.00,Moderate,1.00,Good,34.00,Good,4.00,Good,61.00,Moderate,240.00,0.33
Germany,Enger,72.00,Moderate,2.00,Good,20.00,Good,11.00,Good,72.00,Moderate,240.00,0.33
Germany,Flensburg,51.00,Moderate,1.00,Good,28.00,Good,4.00,Good,51.00,Moderate,240.00,0.33
Germany,Aschaffenburg,35.00,Good,1.00,Good,35.00,Good,1.00,Good,29.00,Good,240.00,0.33
Germany,Ascheberg,34.00,Good,1.00,Good,34.00,Good,2.00,Good,26.00,Good,240.00,0.33
Germany,Aschersleben,37.00,Good,1.00,Good,37.00,Good,1.00,Good,29.00,Good,240.00,0.33
Germany,Cremlingen,38.00,Good,1.00,Good,38.00,Good,1.00,Good,22.00,Good,240.00,0.33
Germany,Besigheim,31.00,Good,0.00,Good,31.00,Good,1.00,Good,26.00,Good,240.00,0.33
Germany,Hanau,59.00,Moderate,1.00,Good,59.00,Moderate,0.00,Good,59.00,Moderate,240.00,0.33
Germany,Hettstedt,50.00,Good,1.00,Good,45.00,Good,0.00,Good,50.00,Good,240.00,0.33
Germany,Wesseling,30.00,Good,0.00,Good,25.00,Good,2.00,Good,30.00,Good,240.00,0.33
Germany,Wunstorf,29.00,Good,0.00,Good,29.00,Good,1.00,Good,29.00,Good,240.00,0.33
Germany,Waldkraiburg,49.00,Good,1.00,Good,30.00,Good,3.00,Good,49.00,Good,240.00,0.33
Germany,Moosburg,50.00,Good,1.00,Good,29.00,Good,3.00,Good,50.00,Good,240.00,0.33
Germany,Mosbach,29.00,Good,0.00,Good,29.00,Good,2.00,Good,25.00,Good,240.00,0.33
Germany,Olbernhau,39.00,Good,1.00,Good,24.00,Good,3.00,Good,39.00,Good,240.00,0.33
Germany,Treuchtlingen,45.00,Good,1.00,Good,25.00,Good,2.00,Good,45.00,Good,240.00,0.33
Germany,Unna,36.00,Good,0.00,Good,24.00,Good,3.00,Good,36.00,Good,240.00,0.33
Germany,Uslar,32.00,Good,0.00,Good,29.00,Good,1.00,Good,32.00,Good,240.00,0.33
Germany,Lauenburg,33.00,Good,0.00,Good,33.00,Good,1.00,Good,13.00,Good,240.00,0.33
Germany,Lichtenstein,67.00,Moderate,1.00,Good,39.00,Good,1.00,Good,67.00,Moderate,240.00,0.33
Germany,Lippstadt,42.00,Good,1.00,Good,34.00,Good,2.00,Good,42.00,Good,240.00,0.33
Germany,Bischofswerda,82.00,Moderate,1.00,Good,35.00,Good,2.00,Good,82.00,Moderate,240.00,0.33
Germany,Borna,65.00,Moderate,1.00,Good,37.00,Good,2.00,Good,65.00,Moderate,240.00,0.33
Germany,Hungen,64.00,Moderate,1.00,Good,40.00,Good,2.00,Good,64.00,Moderate,240.00,0.33
Germany,Grimmen,35.00,Good,0.00,Good,35.00,Good,0.00,Good,14.00,Good,240.00,0.33
Germany,Hauzenberg,52.00,Moderate,1.00,Good,47.00,Good,1.00,Good,52.00,Moderate,240.00,0.33
Germany,Heilbad Heiligenstadt,58.00,Moderate,1.00,Good,34.00,Good,2.00,Good,58.00,Moderate,240.00,0.33
Germany,Helmstedt,41.00,Good,1.00,Good,36.00,Good,1.00,Good,41.00,Good,240.00,0.33
Germany,Isselburg,31.00,Good,1.00,Good,31.00,Good,2.00,Good,26.00,Good,240.00,0.33
Germany,Nettetal,51.00,Moderate,1.00,Good,38.00,Good,1.00,Good,51.00,Moderate,240.00,0.33
Germany,Neutraubling,63.00,Moderate,1.00,Good,54.00,Moderate,0.00,Good,63.00,Moderate,240.00,0.33
Germany,Langwedel,67.00,Moderate,1.00,Good,36.00,Good,4.00,Good,67.00,Moderate,240.00,0.33
Germany,Lauchhammer,72.00,Moderate,1.00,Good,30.00,Good,4.00,Good,72.00,Moderate,240.00,0.33
Germany,Backnang,50.00,Good,1.00,Good,39.00,Good,4.00,Good,50.00,Good,240.00,0.33
Germany,Bad Homburg,69.00,Moderate,1.00,Good,36.00,Good,3.00,Good,69.00,Moderate,240.00,0.33
Germany,Bad Nauheim,64.00,Moderate,1.00,Good,40.00,Good,2.00,Good,64.00,Moderate,240.00,0.33
Germany,Bad Wurzach,47.00,Good,1.00,Good,27.00,Good,6.00,Good,47.00,Good,240.00,0.33
Germany,Altusried,42.00,Good,1.00,Good,27.00,Good,6.00,Good,42.00,Good,240.00,0.33
Germany,Alzey,62.00,Moderate,1.00,Good,35.00,Good,3.00,Good,62.00,Moderate,240.00,0.33
Germany,Delmenhorst,67.00,Moderate,1.00,Good,31.00,Good,5.00,Good,67.00,Moderate,240.00,0.33
Germany,Weimar,33.00,Good,1.00,Good,33.00,Good,1.00,Good,32.00,Good,240.00,0.33
Germany,Zschopau,32.00,Good,0.00,Good,32.00,Good,1.00,Good,26.00,Good,240.00,0.33
Germany,Stade,33.00,Good,0.00,Good,33.00,Good,1.00,Good,12.00,Good,240.00,0.33
Germany,Ratingen,58.00,Moderate,1.00,Good,30.00,Good,6.00,Good,58.00,Moderate,240.00,0.33
Germany,Regenstauf,56.00,Moderate,1.00,Good,38.00,Good,2.00,Good,56.00,Moderate,240.00,0.33
Germany,Remagen,61.00,Moderate,1.00,Good,31.00,Good,4.00,Good,61.00,Moderate,240.00,0.33
Germany,Rinteln,68.00,Moderate,1.00,Good,38.00,Good,5.00,Good,68.00,Moderate,240.00,0.33
Germany,Roth,59.00,Moderate,1.00,Good,37.00,Good,2.00,Good,59.00,Moderate,240.00,0.33
Germany,Sassenberg,68.00,Moderate,2.00,Good,23.00,Good,11.00,Good,68.00,Moderate,240.00,0.33
Germany,Schmallenberg,75.00,Moderate,1.00,Good,36.00,Good,4.00,Good,75.00,Moderate,240.00,0.33
Germany,Schwandorf,55.00,Moderate,1.00,Good,39.00,Good,3.00,Good,55.00,Moderate,240.00,0.33
Germany,Schwarzenbek,33.00,Good,0.00,Good,33.00,Good,1.00,Good,13.00,Good,240.00,0.33
Germany,Bad Lauterberg,53.00,Moderate,1.00,Good,38.00,Good,3.00,Good,53.00,Moderate,240.00,0.33
Germany,Bad Schwartau,44.00,Good,1.00,Good,27.00,Good,4.00,Good,44.00,Good,240.00,0.33
Germany,Blieskastel,69.00,Moderate,2.00,Good,25.00,Good,5.00,Good,69.00,Moderate,240.00,0.33
Germany,Bremen,66.00,Moderate,1.00,Good,25.00,Good,6.00,Good,66.00,Moderate,240.00,0.33
Germany,Bremerhaven,56.00,Moderate,1.00,Good,22.00,Good,6.00,Good,56.00,Moderate,240.00,0.33
Germany,Brilon,69.00,Moderate,1.00,Good,41.00,Good,3.00,Good,69.00,Moderate,240.00,0.33
Germany,Nordstemmen,59.00,Moderate,1.00,Good,40.00,Good,4.00,Good,59.00,Moderate,240.00,0.33
Germany,Aerzen,35.00,Good,1.00,Good,35.00,Good,1.00,Good,34.00,Good,240.00,0.33
Germany,Alfter,58.00,Moderate,1.00,Good,30.00,Good,4.00,Good,58.00,Moderate,240.00,0.33
Germany,Crailsheim,50.00,Good,1.00,Good,41.00,Good,3.00,Good,50.00,Good,240.00,0.33
Germany,Uelzen,44.00,Good,1.00,Good,44.00,Good,0.00,Good,24.00,Good,240.00,0.33
Germany,Dietzenbach,61.00,Moderate,1.00,Good,61.00,Moderate,0.00,Good,60.00,Moderate,240.00,0.33
Germany,Edewecht,39.00,Good,1.00,Good,39.00,Good,0.00,Good,30.00,Good,240.00,0.33
Germany,Spaichingen,61.00,Moderate,1.00,Good,51.00,Moderate,0.00,Good,61.00,Moderate,240.00,0.33
Germany,Stein,62.00,Moderate,1.00,Good,52.00,Moderate,0.00,Good,62.00,Moderate,240.00,0.33
Germany,Raubling,65.00,Moderate,1.00,Good,61.00,Moderate,0.00,Good,65.00,Moderate,240.00,0.33
Germany,Reinbek,43.00,Good,1.00,Good,43.00,Good,0.00,Good,22.00,Good,240.00,0.33
Germany,Merchweiler,63.00,Moderate,1.00,Good,55.00,Moderate,0.00,Good,63.00,Moderate,240.00,0.33
Germany,Drochtersen,57.00,Moderate,1.00,Good,29.00,Good,6.00,Good,57.00,Moderate,240.00,0.33
Germany,Meitingen,65.00,Moderate,1.00,Good,34.00,Good,3.00,Good,65.00,Moderate,240.00,0.33
Germany,Kierspe,54.00,Moderate,1.00,Good,45.00,Good,0.00,Good,54.00,Moderate,240.00,0.33
Germany,Krumbach,66.00,Moderate,1.00,Good,58.00,Moderate,0.00,Good,66.00,Moderate,240.00,0.33
Germany,Kulmbach,54.00,Moderate,1.00,Good,49.00,Good,0.00,Good,54.00,Moderate,240.00,0.33
Germany,Laichingen,63.00,Moderate,1.00,Good,53.00,Moderate,0.00,Good,63.00,Moderate,240.00,0.33
Germany,Lollar,56.00,Moderate,1.00,Good,50.00,Good,0.00,Good,56.00,Moderate,240.00,0.33
Germany,Selm,36.00,Good,1.00,Good,33.00,Good,2.00,Good,36.00,Good,240.00,0.33
Germany,Suhl,70.00,Moderate,1.00,Good,38.00,Good,2.00,Good,70.00,Moderate,240.00,0.33
Germany,Sulingen,34.00,Good,0.00,Good,34.00,Good,1.00,Good,17.00,Good,240.00,0.33
Germany,Bitterfeld,46.00,Good,1.00,Good,46.00,Good,0.00,Good,44.00,Good,240.00,0.33
Germany,Bockenem,44.00,Good,1.00,Good,44.00,Good,0.00,Good,37.00,Good,240.00,0.33
Germany,Cadolzburg,64.00,Moderate,1.00,Good,52.00,Moderate,0.00,Good,64.00,Moderate,240.00,0.33
Germany,Oschersleben,55.00,Moderate,1.00,Good,28.00,Good,4.00,Good,55.00,Moderate,240.00,0.33
Germany,Pfullingen,58.00,Moderate,1.00,Good,37.00,Good,2.00,Good,58.00,Moderate,240.00,0.33
Germany,Paderborn,51.00,Moderate,1.00,Good,44.00,Good,0.00,Good,51.00,Moderate,240.00,0.33
Germany,Rhede,44.00,Good,1.00,Good,39.00,Good,1.00,Good,44.00,Good,240.00,0.33
Germany,Plettenberg,54.00,Moderate,1.00,Good,45.00,Good,0.00,Good,54.00,Moderate,240.00,0.33
Germany,Saarlouis,66.00,Moderate,1.00,Good,54.00,Moderate,0.00,Good,66.00,Moderate,240.00,0.33
Germany,Sankt Augustin,54.00,Moderate,1.00,Good,48.00,Good,0.00,Good,54.00,Moderate,240.00,0.33
Germany,Parchim,43.00,Good,1.00,Good,43.00,Good,0.00,Good,25.00,Good,240.00,0.33
Germany,Pforzheim,65.00,Moderate,1.00,Good,60.00,Moderate,0.00,Good,65.00,Moderate,240.00,0.33
Germany,Bohmte,68.00,Moderate,2.00,Good,27.00,Good,8.00,Good,68.00,Moderate,240.00,0.33
Germany,Belm,66.00,Moderate,2.00,Good,24.00,Good,9.00,Good,66.00,Moderate,240.00,0.33
Germany,Bendorf,62.00,Moderate,1.00,Good,34.00,Good,3.00,Good,62.00,Moderate,240.00,0.33
Germany,Augsburg,64.00,Moderate,1.00,Good,35.00,Good,3.00,Good,64.00,Moderate,240.00,0.33
Germany,Kirkel,51.00,Moderate,1.00,Good,29.00,Good,3.00,Good,51.00,Moderate,240.00,0.33
